"league_id","season","resultado","formLocal","formVisita"
21484,"2012/2013","V","4-4-2","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-2-2","4-2-3-1"
21484,"2012/2013","L","4-2-2-2","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-3-3","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-4-2"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-1-4-1","4-2-2-2"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-4-2","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-3-3"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-4-2"
21484,"2012/2013","V","4-2-2-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-4-2"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","V","4-1-4-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-2-2"
21484,"2012/2013","L","4-2-3-1","4-2-2-2"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-2-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","V","4-1-4-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-2-2","4-2-3-1"
21484,"2012/2013","E","4-2-2-2","4-2-3-1"
21484,"2012/2013","L","3-4-3","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-3-3","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-3-3"
21484,"2012/2013","V","4-5-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-4-2","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","3-5-2","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-2-2"
21484,"2012/2013","V","4-2-3-1","4-3-3"
21484,"2012/2013","L","4-2-3-1","3-4-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-2-2","4-2-2-2"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-3-3"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-1-4-1","4-2-3-1"
21484,"2012/2013","E","4-1-3-2","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-3-1-2"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-3-3","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-2-2","4-2-3-1"
21484,"2012/2013","E","4-2-2-2","4-2-3-1"
21484,"2012/2013","E","3-4-3","4-3-3"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-4-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-4-2","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-3-3"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-2-2","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-1-4-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-2-2"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-3-3"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-2-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-4-2","3-4-3"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-3-3"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","L","4-4-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-1-3-2"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-4-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-1-3-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","3-5-2"
21484,"2012/2013","V","4-1-3-2","4-2-3-1"
21484,"2012/2013","L","4-1-4-1","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-4-2"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-5-1"
21484,"2012/2013","L","4-3-3","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-5-1","4-2-3-1"
21484,"2012/2013","V","4-4-2","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-4-2"
21484,"2012/2013","E","4-3-3","4-2-3-1"
21484,"2012/2013","L","4-1-4-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-3-3","4-4-2"
21484,"2012/2013","L","4-2-3-1","4-3-3"
21484,"2012/2013","V","4-2-3-1","4-3-3"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-3-3"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","L","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-5-1","4-2-3-1"
21484,"2012/2013","E","4-2-3-1","4-2-3-1"
21484,"2012/2013","V","4-1-4-1","4-3-3"
21484,"2013/2014","E","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-2-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-3-3"
21484,"2013/2014","L","4-2-2-2","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-2-2","4-3-3"
21484,"2013/2014","L","4-3-3","4-3-3"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-2-2"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-4-2","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-2-2"
21484,"2013/2014","V","4-3-3","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","5-4-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-4-2","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-1-4-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-4-2","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-4-2","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-1-4-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","5-4-1"
21484,"2013/2014","E","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-1-4-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","V","5-4-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-1-4-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","E","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-2-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-2-2-2","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","5-4-1","4-2-2-2"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-2-2"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-1-4-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-2-2","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-3-3"
21484,"2013/2014","L","4-1-3-2","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-1-4-1"
21484,"2013/2014","V","4-3-3","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-4-2","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-1-4-1"
21484,"2013/2014","V","4-2-3-1","4-1-4-1"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-4-2","4-4-2"
21484,"2013/2014","L","4-3-3","4-4-2"
21484,"2013/2014","L","5-4-1","4-4-2"
21484,"2013/2014","V","4-3-3","4-1-4-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-4-2"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-1-4-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-1-4-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-4-2","4-1-4-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","E","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","E","4-4-2","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-4-2","3-4-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-3-3","4-5-1"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-1-4-1"
21484,"2013/2014","L","4-3-3","4-4-2"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-4-2"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","5-4-1","4-4-2"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","E","4-2-3-1","4-1-4-1"
21484,"2013/2014","L","4-4-2","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-1-4-1","4-4-2"
21484,"2013/2014","L","4-3-3","5-3-2"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-5-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-1-4-1","4-4-2"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-3-3"
21484,"2013/2014","L","4-3-3","4-4-2"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","V","4-3-3","4-3-3"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-3-3"
21484,"2013/2014","V","4-4-2","4-4-2"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","E","4-4-2","4-4-2"
21484,"2013/2014","L","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-4-2"
21484,"2013/2014","E","4-2-3-1","4-2-3-1"
21484,"2013/2014","L","4-4-2","4-4-2"
21484,"2013/2014","V","4-1-3-2","4-3-3"
21484,"2013/2014","L","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-3-3","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","5-3-2"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-4-2"
21484,"2013/2014","V","4-2-3-1","4-2-3-1"
21484,"2013/2014","E","4-3-3","4-2-3-1"
21484,"2013/2014","E","4-2-3-1","4-4-2"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-2-3-1","4-3-3"
21484,"2013/2014","L","4-4-2","4-3-3"
21484,"2013/2014","L","4-4-2","4-2-3-1"
21484,"2013/2014","V","4-2-3-1","4-3-3"
21484,"2013/2014","E","4-3-3","4-2-3-1"
21484,"2013/2014","L","4-3-3","4-2-3-1"
